Code_commune_INSEE,Nom_commune,Code_postal,Libelle_acheminement,Ligne_5,coordonnees_gps,blank
40021,AVOUDREY,25690,AVOUDREY,,47.1118189228, 6.43431918233
40022,BANNANS,25560,BANNANS,,46.8660725266, 6.16436360021
40023,BATTENANS VARIN,25380,BATTENANS VARIN,,47.2514656671, 6.66193856736
40024,BELFAYS,25470,BELFAYS,,47.2892156314, 6.92614012475
40025,BESANCON,25000,BESANCON,,47.2552328934, 6.01938051129
40026,BEURE,25720,BEURE,,47.1886369614, 5.98434041211
40027,BONNAL,25680,BONNAL,,47.4550311949, 6.34612081479
40028,BOUJAILLES,25560,BOUJAILLES,,46.8660725266, 6.16436360021
40029,BOURGUIGNON,25150,BOURGUIGNON,,47.3948099665, 6.72943096547
40030,BOUSSIERES,25320,BOUSSIERES,,47.1648681759, 5.89642830353
40031,BOUVERANS,25560,BOUVERANS,,46.8660725266, 6.16436360021
40032,BRAILLANS,25640,BRAILLANS,,47.3580396548, 6.210623361
40033,LES BRESEUX,25120,LES BRESEUX,,47.2517789005, 6.78722407898
40034,BROGNARD,25600,BROGNARD,,47.5315026095, 6.85354062275
40035,COURCELLES LES GISORS,60240,COURCELLES LES GISORS,,49.2430055349, 1.88749117657
40036,COYE LA FORET,60580,COYE LA FORET,,49.1449019202, 2.47077084027
40037,CREVECOEUR LE GRAND,60360,CREVECOEUR LE GRAND,,49.6178916656, 2.09525706644
40038,LE CROCQ,60120,LE CROCQ,,49.635051878, 2.30289549748
40039,CUTS,60400,CUTS,,49.570596222, 3.03778174468
40040,LE DELUGE,60790,LE DELUGE,,49.2852248633, 2.06991456979
40041,DIVES,60310,DIVES,,49.6133988825, 2.85955425081
40042,DOMPIERRE,60420,DOMPIERRE,,49.5636453234, 2.55051414767
40043,ECUVILLY,60310,ECUVILLY,,49.6133988825, 2.85955425081
40044,ERQUERY,60600,ERQUERY,,49.4052306567, 2.4291636513
40046,ESCLES ST PIERRE,60220,ESCLES ST PIERRE,,49.6701380861, 1.7732703631
40046,FEUQUIERES,60960,FEUQUIERES,,49.6501432507, 1.85066345289
40047,FITZ JAMES,60600,FITZ JAMES,,49.4052306567, 2.4291636513
40048,FRESNOY EN THELLE,60530,FRESNOY EN THELLE,,49.216636402, 2.27999837361
40049,LE FRESTOY VAUX,60420,LE FRESTOY VAUX,,49.5636453234, 2.55051414767
40050,FRETOY LE CHATEAU,60640,FRETOY LE CHATEAU,,49.6645543182, 3.0328474827
40051,GANNES,60120,GANNES,,49.635051878, 2.30289549748
40052,GIRAUMONT,60150,GIRAUMONT,,49.4815431132, 2.85458399413
40053,GLATIGNY,60650,GLATIGNY,,49.4573599665, 1.89834324471
40054,GRANDVILLIERS,60210,GRANDVILLIERS,,49.6663772871, 1.94666817033
40055,GREMEVILLERS,60380,GREMEVILLERS,,49.5631280585, 1.8175486529
40056,GUIGNECOURT,60480,GUIGNECOURT,,49.5501193764, 2.22856678007
40057,HARDIVILLERS EN VEXIN,60240,HARDIVILLERS EN VEXIN,,49.2430055349, 1.88749117657
40058,HEMEVILLERS,60190,HEMEVILLERS,,49.4441474919, 2.63402054798
40059,HERICOURT SUR THERAIN,60380,HERICOURT SUR THERAIN,,49.5631280585, 1.8175486529
40060,HERMES,60370,HERMES,,49.3538659848, 2.25221191124
40061,LA HOUSSOYE,60390,LA HOUSSOYE,,49.3553181632, 2.00571499045
40062,JUVIGNIES,60112,JUVIGNIES,,49.5062949705, 2.00745335083
40063,LABRUYERE,60140,LABRUYERE,,49.3368593358, 2.481661192
40064,LACHAPELLE SOUS GERBEROY,60380,LACHAPELLE SOUS GERBEROY,,49.5631280585, 1.8175486529
40065,LACHAUSSEE DU BOIS D ECU,60480,LACHAUSSEE DU BOIS D ECU,,49.5501193764, 2.22856678007
40066,LAGNY,60310,LAGNY,,49.6133988825, 2.85955425081
40067,LAMECOURT,60600,LAMECOURT,,49.4052306567, 2.4291636513
40068,LATAULE,60490,LATAULE,,49.556415146, 2.73149689766
40069,LOUEUSE,60380,LOUEUSE,,49.5631280585, 1.8175486529
40070,MAIGNELAY MONTIGNY,60420,MAIGNELAY MONTIGNY,,49.5636453234, 2.55051414767
40071,MARQUEGLISE,60490,MARQUEGLISE,,49.556415146, 2.73149689766
40072,MAUCOURT,60640,MAUCOURT,,49.6645543182, 3.0328474827
40073,MENEVILLERS,60420,MENEVILLERS,,49.5636453234, 2.55051414767
40074,MERY LA BATAILLE,60420,MERY LA BATAILLE,,49.5636453234, 2.55051414767
40075,LE MESNIL THERIBUS,60240,LE MESNIL THERIBUS,,49.2430055349, 1.88749117657
40076,MONCEAUX L ABBAYE,60220,MONCEAUX L ABBAYE,,49.6701380861, 1.7732703631
40077,MONTAGNY STE FELICITE,60950,MONTAGNY STE FELICITE,,49.1189792735, 2.6960856018
40078,MONT L EVEQUE,60300,MONT L EVEQUE,,49.1906530506, 2.62507513923
40079,MONTMARTIN,60190,MONTMARTIN,,49.4441474919, 2.63402054798
40080,MORTEFONTAINE,60128,MORTEFONTAINE,,49.1164844091, 2.59215767956
40081,MORVILLERS,60380,MORVILLERS,,49.5631280585, 1.8175486529
40082,MOUCHY LE CHATEL,60250,MOUCHY LE CHATEL,,49.3233722877, 2.32362880315
40083,MUREAUMONT,60220,MUREAUMONT,,49.6701380861, 1.7732703631
40084,NERY,60320,NERY,,49.2987381345, 2.79474571672
40085,LA NEUVILLE ST PIERRE,60480,LA NEUVILLE ST PIERRE,,49.5501193764, 2.22856678007
40086,NOAILLES,60430,NOAILLES,,49.3440863782, 2.15878982649
40087,NOGENT SUR OISE,60180,NOGENT SUR OISE,,49.2761514704, 2.46422100507
40088,NOROY,60130,NOROY,,49.4932409346, 2.41854119778
40089,OFFOY,60210,OFFOY,,49.6663772871, 1.94666817033
40090,OGNES,60440,OGNES,,49.1416287858, 2.83287708561
40091,OGNOLLES,60310,OGNOLLES,,49.6133988825, 2.85955425081
40092,ONS EN BRAY,60650,ONS EN BRAY,,49.4573599665, 1.89834324471
40093,ORMOY LE DAVIEN,60620,ORMOY LE DAVIEN,,49.1331052887, 2.95794757109
40094,PIMPREZ,60170,PIMPREZ,,49.4914347292, 2.97702281469
40095,PLAINVILLE,60120,PLAINVILLE,,49.635051878, 2.30289549748
40096,LE PLESSIS BRION,60150,LE PLESSIS BRION,,49.4815431132, 2.85458399413
40097,LE PLESSIS PATTE D OIE,60640,LE PLESSIS PATTE D OIE,,49.6645543182, 3.0328474827
40098,POUILLY,60790,POUILLY,,49.2852248633, 2.06991456979
40099,PRONLEROY,60190,PRONLEROY,,49.4441474919, 2.63402054798
40100,RAVENEL,60130,RAVENEL,,49.4932409346, 2.41854119778
40101,REMERANGLES,60510,REMERANGLES,,49.4379741166, 2.24664384318
40102,REMY,60190,REMY,,49.4441474919, 2.63402054798
40103,RHUIS,60410,RHUIS,,49.2959209598, 2.7176751302
40104,RIBECOURT DRESLINCOURT,60170,RIBECOURT DRESLINCOURT,DRESLINCOURT,49.4914347292, 2.97702281469
40105,ROCQUEMONT,60800,ROCQUEMONT,,49.2264878438, 2.85069781136
40106,ROTANGY,60360,ROTANGY,,49.6178916656, 2.09525706644
40107,ST ANDRE FARIVILLERS,60480,ST ANDRE FARIVILLERS,,49.5501193764, 2.22856678007
40108,ST DENISCOURT,60380,ST DENISCOURT,,49.5631280585, 1.8175486529
40109,ST FELIX,60370,ST FELIX,,49.3538659848, 2.25221191124
40110,ST GERMAIN LA POTERIE,60650,ST GERMAIN LA POTERIE,,49.4573599665, 1.89834324471
40111,ST GERMER DE FLY,60850,ST GERMER DE FLY,,49.4183231211, 1.8058971314
40112,ST OMER EN CHAUSSEE,60860,ST OMER EN CHAUSSEE,,49.5467911244, 2.02913194071
40113,ST REMY EN L EAU,60130,ST REMY EN L EAU,,49.4932409346, 2.41854119778
40114,ST THIBAULT,60210,ST THIBAULT,,49.6663772871, 1.94666817033
40115,SENOTS,60240,SENOTS,,49.2430055349, 1.88749117657
40116,SILLY TILLARD,60430,SILLY TILLARD,,49.3440863782, 2.15878982649
40117,SOMMEREUX,60210,SOMMEREUX,,49.6663772871, 1.94666817033
40118,THIERS SUR THEVE,60520,THIERS SUR THEVE,,49.1470921709, 2.55054405119
40119,THURY SOUS CLERMONT,60250,THURY SOUS CLERMONT,,49.3233722877, 2.32362880315
40120,TILLE,60000,TILLE,,49.4271955038, 2.08477380746
40121,TROSLY BREUIL,60350,TROSLY BREUIL,,49.3928570871, 3.00399957005
40122,LE VAUROUX,60390,LE VAUROUX,,49.3553181632, 2.00571499045
40123,VERDEREL LES SAUQUEUSE,60112,VERDEREL LES SAUQUEUSE,SAUQUEUSE ST LUCIEN,49.5062949705, 2.00745335083
40124,VERSIGNY,60440,VERSIGNY,,49.1416287858, 2.83287708561
40125,VEZ,60117,VEZ,,49.2419560642, 2.9827380143
40126,VILLE,60400,VILLE,,49.570596222, 3.03778174468
40127,VILLENEUVE SUR VERBERIE,60410,VILLENEUVE SUR VERBERIE,,49.2959209598, 2.7176751302
40128,VILLERS SUR BONNIERES,60860,VILLERS SUR BONNIERES,,49.5467911244, 2.02913194071
40129,VILLOTRAN,60390,VILLOTRAN,,49.3553181632, 2.00571499045
40130,WACQUEMOULIN,60420,WACQUEMOULIN,,49.5636453234, 2.55051414767
40131,ARGENTAN,61200,ARGENTAN,,48.7402057264, -0.0318411062573
40132,ATHIS VAL DE ROUVRE,61100,ATHIS VAL DE ROUVRE,RONFEUGERAI,48.7672025982, -0.554045579271
40133,ATHIS VAL DE ROUVRE,61430,ATHIS VAL DE ROUVRE,,48.8220175154, -0.472614628167
40134,AUGUAISE,61270,AUGUAISE,,48.7128046725, 0.565898485852
40135,ST JULIEN DES POINTS,48160,ST JULIEN DES POINTS,,44.2409475687, 3.90246721272
40136,ST JULIEN DU TOURNEL,48190,ST JULIEN DU TOURNEL,,44.4946985771, 3.71510703535
40137,ST LAURENT DE MURET,48100,ST LAURENT DE MURET,,44.5866860441, 3.24770669701
40138,ST LAURENT DE VEYRES,48310,ST LAURENT DE VEYRES,,44.7970712517, 3.12612873999
40139,ST PRIVAT DE VALLONGUE,48240,ST PRIVAT DE VALLONGUE,,44.2838225075, 3.82458328852
40140,ST ROME DE DOLAN,48500,ST ROME DE DOLAN,,44.3691464127, 3.23194733105
40141,SERVIERES,48000,SERVIERES,,44.5167083556, 3.51736145419
40142,TERMES,48310,TERMES,,44.7970712517, 3.12612873999
40143,VEBRON,48400,VEBRON,LES VANELS,44.2653689577, 3.61246385495
40144,VIALAS,48220,VIALAS,,44.3629471664, 3.81136680024
40145,ANGERS,49000,ANGERS,,47.4914905977, -0.545029996891
40146,ANGERS,49100,ANGERS,,47.4764503449, -0.55599583518
40147,ANGRIE,49440,ANGRIE,,47.5742354301, -1.03309048428
40148,BAUGE EN ANJOU,49150,BAUGE EN ANJOU,CHARTRENE,47.5402607075, -0.0974658784366
40149,BAUGE EN ANJOU,49150,BAUGE EN ANJOU,CUON,47.5402607075, -0.0974658784366
40150,BAUGE EN ANJOU,49150,BAUGE EN ANJOU,FOUGERE,47.5402607075, -0.0974658784366
40151,BAUGE EN ANJOU,49150,BAUGE EN ANJOU,MONTPOLLIN,47.5402607075, -0.0974658784366
40152,BAUGE EN ANJOU,49150,BAUGE EN ANJOU,ST QUENTIN LES BEAUREPAIRE,47.5402607075, -0.0974658784366
40153,BEAUCOUZE,49070,BEAUCOUZE,,47.4753092045, -0.662263154222
40154,BECON LES GRANITS,49370,BECON LES GRANITS,,47.5234772434, -0.840270654951
40155,BOUCHEMAINE,49080,BOUCHEMAINE,,47.4306089664, -0.627478615441
40156,LE BOURG D IRE,49520,LE BOURG D IRE,,47.7119047225, -1.00078562613
40157,LA BREILLE LES PINS,49390,LA BREILLE LES PINS,,47.4059865072, 0.072262523742
40158,CARBAY,49420,CARBAY,,47.7331911068, -1.15116787208
40159,LES CERQUEUX,49360,LES CERQUEUX,,47.0353791389, -0.681865691619
40160,CHAMPTOCE SUR LOIRE,49123,CHAMPTOCE SUR LOIRE,,47.4332447625, -0.895504618393
40161,OREE D ANJOU,49270,OREE D ANJOU,ST LAURENT DES AUTELS,47.3117024757, -1.22801312221
40162,CHATEAUNEUF SUR SARTHE,49330,CHATEAUNEUF SUR SARTHE,,47.6948404038, -0.538945863919
40163,CHAVAGNES,49380,CHAVAGNES,,47.275621339, -0.477027666042
40164,CHEFFES,49125,CHEFFES,,47.6143418722, -0.475891019587
40165,CHEMELLIER,49320,CHEMELLIER,,47.3445084599, -0.383825339756
40166,CHEMILLE EN ANJOU,49120,CHEMILLE EN ANJOU,,47.2129709341, -0.724371217207
40167,CHEMILLE EN ANJOU,49120,CHEMILLE EN ANJOU,STE CHRISTINE,47.2129709341, -0.724371217207
40168,CHEMILLE EN ANJOU,49670,CHEMILLE EN ANJOU,JOUE ETIAU,47.2129709341, -0.724371217207
40169,CHEMILLE EN ANJOU,49670,CHEMILLE EN ANJOU,VALANJOU,47.2129709341, -0.724371217207
40170,CHERRE,49330,CHERRE,,47.6948404038, -0.538945863919
40171,CHIGNE,49490,CHIGNE,,47.532256876, 0.101245038698
40172,CHOLET,49300,CHOLET,,47.0459625077, -0.876963134951
40173,COMBREE,49520,COMBREE,,47.7119047225, -1.00078562613
40174,COURCHAMPS,49260,COURCHAMPS,,47.1403136814, -0.132740231974
40175,DENEE,49190,DENEE,,47.3455543641, -0.637191878311
40176,LA FERRIERE DE FLEE,49500,LA FERRIERE DE FLEE,,47.690206293, -0.841839877496
40177,GENNES VAL DE LOIRE,49350,GENNES VAL DE LOIRE,ST GEORGES DES SEPT VOIES,47.3419898447, -0.231335175854
40178,JUIGNE SUR LOIRE,49610,JUIGNE SUR LOIRE,,47.3759967288, -0.537909548513
40179,JUVARDEIL,49330,JUVARDEIL,,47.6948404038, -0.538945863919
40180,LONGUE JUMELLES,49160,LONGUE JUMELLES,JUMELLES,47.3844683998, -0.0956251907418
40181,LOURESSE ROCHEMENIER,49700,LOURESSE ROCHEMENIER,,47.2078633163, -0.289977588534
40182,LUIGNE,49320,LUIGNE,,47.3445084599, -0.383825339756
40183,MAULEVRIER,49360,MAULEVRIER,,47.0353791389, -0.681865691619
40184,LONGUENEE EN ANJOU,49770,LONGUENEE EN ANJOU,LA MEMBROLLE SUR LONGUENEE,47.5603869664, -0.682921091412
40185,MIRE,49330,MIRE,,47.6948404038, -0.538945863919
40186,MONTILLIERS,49310,MONTILLIERS,,47.1669501795, -0.609299799039
40187,MONTREVAULT SUR EVRE,49110,MONTREVAULT SUR EVRE,,47.2803686932, -0.928193282699
40188,MONTREVAULT SUR EVRE,49600,MONTREVAULT SUR EVRE,LE FIEF SAUVIN,47.2158259627, -0.988419647755
40189,NOYANT,49490,NOYANT,,47.532256876, 0.101245038698
40190,NOYANT LA GRAVOYERE,49520,NOYANT LA GRAVOYERE,,47.7119047225, -1.00078562613
40191,MAUGES SUR LOIRE,49570,MAUGES SUR LOIRE,MONTJEAN SUR LOIRE,47.3430346385, -0.869718190722
40192,MAUGES SUR LOIRE,49620,MAUGES SUR LOIRE,LA POMMERAYE,47.3430346385, -0.869718190722
40193,LES PONTS DE CE,49130,LES PONTS DE CE,,47.4268002737, -0.542779965339
40194,LA POSSONNIERE,49170,LA POSSONNIERE,,47.4198682182, -0.744180002026
40195,QUERRE,49330,QUERRE,,47.6948404038, -0.538945863919
40196,LES RAIRIES,49430,LES RAIRIES,,47.6620353083, -0.269301702185
40197,ROU MARSON,49400,ROU MARSON,,47.2533599269, -0.096565442499
40198,STE GEMMES SUR LOIRE,49130,STE GEMMES SUR LOIRE,,47.4268002737, -0.542779965339
40199,ST GEORGES SUR LOIRE,49170,ST GEORGES SUR LOIRE,,47.4198682182, -0.744180002026
40200,ST JEAN DE LINIERES,49070,ST JEAN DE LINIERES,,47.4753092045, -0.662263154222
40201,ST JUST SUR DIVE,49260,ST JUST SUR DIVE,,47.1403136814, -0.132740231974
40202,VAL DU LAYON,49750,VAL DU LAYON,ST LAMBERT DU LATTAY,47.2426647325, -0.667761115453
40203,ST LEGER DES BOIS,49170,ST LEGER DES BOIS,,47.4198682182, -0.744180002026
40204,SEVREMOINE,49450,SEVREMOINE,ST ANDRE DE LA MARCHE,47.1753425771, -0.989795900274
40205,ST MACAIRE DU BOIS,49260,ST MACAIRE DU BOIS,,47.1403136814, -0.132740231974
40206,ST MARTIN DU BOIS,49500,ST MARTIN DU BOIS,,47.690206293, -0.841839877496
40207,LOIRE AUTHION,49800,LOIRE AUTHION,BRAIN SUR L AUTHION,47.4402094612, -0.379405488422
40208,LOIRE AUTHION,49800,LOIRE AUTHION,LA BOHALLE,47.4402094612, -0.379405488422
40209,ST PAUL DU BOIS,49310,ST PAUL DU BOIS,,47.1669501795, -0.609299799039
40210,VERRIERES EN ANJOU,49112,VERRIERES EN ANJOU,PELLOUAILLES LES VIGNES,47.5121402522, -0.476038939286
40210,SCEAUX D ANJOU,49330,SCEAUX D ANJOU,,47.6948404038, -0.538945863919
40211,SEICHES SUR LE LOIR,49140,SEICHES SUR LE LOIR,,47.5412696168, -0.334422657003
40212,SOMLOIRE,49360,SOMLOIRE,,47.0353791389, -0.681865691619
40213,SOUCELLES,49140,SOUCELLES,,47.5412696168, -0.334422657003
40214,THORIGNE D ANJOU,49220,THORIGNE D ANJOU,,47.6290283416, -0.733017824354
40215,BELLEVIGNE EN LAYON,49750,BELLEVIGNE EN LAYON,RABLAY SUR LAYON,47.2426647325, -0.667761115453
40216,LE TREMBLAY,49520,LE TREMBLAY,,47.7119047225, -1.00078562613
40217,VAUCHRETIEN,49320,VAUCHRETIEN,,47.3445084599, -0.383825339756
40218,LES VERCHERS SUR LAYON,49700,LES VERCHERS SUR LAYON,,47.2078633163, -0.289977588534
40219,VERGONNES,49420,VERGONNES,,47.7331911068, -1.15116787208
40220,VERNOIL LE FOURRIER,49390,VERNOIL LE FOURRIER,,47.4059865072, 0.072262523742
40221,LYS HAUT LAYON,49310,LYS HAUT LAYON,LES CERQUEUX SOUS PASSAVANT,47.1669501795, -0.609299799039
40222,APPEVILLE,50500,APPEVILLE,,49.2869249451, -1.26541021444
40223,AVRANCHES,50300,AVRANCHES,,48.685966748, -1.33315865796
40224,BARNEVILLE CARTERET,50270,BARNEVILLE CARTERET,,49.4113682541, -1.75643508208
40225,LA BARRE DE SEMILLY,50810,LA BARRE DE SEMILLY,,49.1141244901, -0.965580935712
40226,BEAUCHAMPS,50320,BEAUCHAMPS,,48.8090574287, -1.40357564145
40227,BELVAL,50210,BELVAL,,49.0159206209, -1.31685679946
40227,BLAINVILLE SUR MER,50560,BLAINVILLE SUR MER,,49.1045282282, -1.56820466944
40228,JULLOUVILLE,50610,JULLOUVILLE,,48.7634707089, -1.52774338084
40229,BRETTEVILLE SUR AY,50430,BRETTEVILLE SUR AY,,49.238207059, -1.53592999138
40230,BREUVILLE,50260,BREUVILLE,,49.4933087231, -1.61334140824
40231,BREVILLE SUR MER,50290,BREVILLE SUR MER,,48.8970159466, -1.52458100267
40232,BRICQUEVILLE SUR MER,50290,BRICQUEVILLE SUR MER,,48.8970159466, -1.52458100267
40233,GOMMENEC H,22290,GOMMENEC H,,48.6429086341, -3.01242249984
40234,GRACES,22200,GRACES,GOURLAN GRACES,48.5849264415, -3.14728309077
40235,KERFOT,22500,KERFOT,,48.7659885525, -3.04980464918
40236,KERGRIST MOELOU,22110,KERGRIST MOELOU,,48.2418797133, -3.31058083
40237,KERIEN,22480,KERIEN,,48.3587433062, -3.16333823836
40238,LANDEBAERON,22140,LANDEBAERON,,48.6535314003, -3.30873251878
40239,LANDEBIA,22130,LANDEBIA,,48.5018114443, -2.22650086557
40240,LA LANDEC,22980,LA LANDEC,,48.4277019302, -2.20139420516
40242,LANDEHEN,22400,LANDEHEN,,48.5016489284, -2.50647227729
40243,LANGROLAY SUR RANCE,22490,LANGROLAY SUR RANCE,,48.5318949869, -2.03987229623
40244,LANNION,22300,LANNION,BEG LEGUER SERVEL,48.7115988979, -3.46942340449
40245,LANRODEC,22170,LANRODEC,,48.5200598595, -2.97473935214
40246,LANTIC,22410,LANTIC,,48.627965542, -2.88359302537
40247,LAURENAN,22230,LAURENAN,,48.1982754989, -2.39412713175
40248,MAEL CARHAIX,22340,MAEL CARHAIX,,48.272134183, -3.46045279747
40249,LA MALHOURE,22640,LA MALHOURE,,48.3786869246, -2.4244584084
40250,MATIGNON,22550,MATIGNON,,48.570915647, -2.33432479795
40251,LA MEAUGON,22440,LA MEAUGON,,48.4956130543, -2.82108365648
40252,MERDRIGNAC,22230,MERDRIGNAC,,48.1982754989, -2.39412713175
40253,MERLEAC,22460,MERLEAC,,48.2721083039, -2.86850543102
40254,MINIHY TREGUIER,22220,MINIHY TREGUIER,,48.7897014791, -3.23704501723
40255,MONCONTOUR,22510,MONCONTOUR DE BRETAGNE,,48.3662829996, -2.56162019259
40256,LA MOTTE,22600,LA MOTTE,,48.1856100159, -2.76218367249
40257,PEDERNEC,22540,PEDERNEC,,48.5672822265, -3.30848163045
40258,PENVENAN,22710,PENVENAN,PORT BLANC,48.815824264, -3.30211967596
40259,PERROS GUIREC,22700,PERROS GUIREC,,48.7941225989, -3.4412963824
40260,PERROS GUIREC,22700,PERROS GUIREC,PLOUMANACH,48.7941225989, -3.4412963824
40261,PEUMERIT QUINTIN,22480,PEUMERIT QUINTIN,,48.3587433062, -3.16333823836
40262,PLAINTEL,22940,PLAINTEL,,48.4160517121, -2.8116302496
40263,PLEUDIHEN SUR RANCE,22690,PLEUDIHEN SUR RANCE,,48.5060687899, -1.94808964301
40264,PLOUHA,22580,PLOUHA,,48.6838185781, -2.93369249044
40265,PLOUISY,22200,PLOUISY,,48.5849264415, -3.14728309077
40266,PLOUNERIN,22780,PLOUNERIN,,48.5213777811, -3.52574815356
40267,PLOURAC H,22160,PLOURAC H,,48.4067691027, -3.43390570871
40268,PLOURHAN,22410,PLOURHAN,,48.627965542, -2.88359302537
40269,PLOUZELAMBRE,22420,PLOUZELAMBRE,,48.6137512705, -3.47149497332
40270,PLUDUAL,22290,PLUDUAL,,48.6429086341, -3.01242249984
40271,PLUZUNET,22140,PLUZUNET,,48.6535314003, -3.30873251878
40272,POULDOURAN,22450,POULDOURAN,,48.7461443002, -3.2926403172
40273,LA PRENESSAYE,22210,LA PRENESSAYE,,48.1328117448, -2.60089281473
40274,QUEMPER GUEZENNEC,22260,QUEMPER GUEZENNEC,,48.6934931842, -3.15876407926
40275,QUESSOY,22120,QUESSOY,,48.462144605, -2.65332605915
40276,QUEVERT,22100,QUEVERT,,48.4429392522, -2.05375025215
40277,QUEVERT,22100,QUEVERT,L AUBLETTE QUEVERT,48.4429392522, -2.05375025215
40278,ROSTRENEN,22110,ROSTRENEN,,48.2418797133, -3.31058083
40279,ROSTRENEN,22110,ROSTRENEN,BONEN,48.2418797133, -3.31058083
40280,ST AGATHON,22200,ST AGATHON,,48.5849264415, -3.14728309077
40281,ST CAST LE GUILDO,22380,ST CAST LE GUILDO,,48.6033654101, -2.24845045064
40282,ST CLET,22260,ST CLET,,48.6934931842, -3.15876407926
40283,ST CONNAN,22480,ST CONNAN,,48.3587433062, -3.16333823836
40284,ST CONNEC,22530,ST CONNEC,,48.2126596163, -2.96770725479
40285,ST DENOUAL,22400,ST DENOUAL,,48.5016489284, -2.50647227729
40286,ST FIACRE,22720,ST FIACRE,,48.4508738956, -3.09490021902
40287,ST GELVEN,22570,ST GELVEN,,48.2161998339, -3.15677922658
40288,ST GILLES PLIGEAUX,22480,ST GILLES PLIGEAUX,,48.3587433062, -3.16333823836
40289,ST GUEN,22530,ST GUEN,,48.2126596163, -2.96770725479
40290,ST JACUT DE LA MER,22750,ST JACUT DE LA MER,,48.5896019058, -2.19253863485
40291,ST JULIEN,22940,ST JULIEN,,48.4160517121, -2.8116302496
40292,ST NICODEME,22160,ST NICODEME,,48.4067691027, -3.43390570871
40293,ST PEVER,22720,ST PEVER,,48.4508738956, -3.09490021902
40294,SENVEN LEHART,22720,SENVEN LEHART,,48.4508738956, -3.09490021902
40295,SEVIGNAC,22250,SEVIGNAC,,48.29465079, -2.28295699224
40296,SQUIFFIEC,22200,SQUIFFIEC,,48.5849264415, -3.14728309077
40297,TREDARZEC,22220,TREDARZEC,,48.7897014791, -3.23704501723
40298,TREDREZ LOCQUEMEAU,22300,TREDREZ LOCQUEMEAU,,48.7115988979, -3.46942340449
40299,TREDUDER,22310,TREDUDER,,48.6314281059, -3.60402882378
40300,TREFUMEL,22630,TREFUMEL,,48.3801998567, -1.9978649758
40301,TREGASTEL,22730,TREGASTEL,,48.816984154, -3.50723770629
40302,TREGUIDEL,22290,TREGUIDEL,,48.6429086341, -3.01242249984
40303,TRELEVERN,22660,TRELEVERN,,48.8064531549, -3.35769639754
40304,TREMEL,22310,TREMEL,,48.6314281059, -3.60402882378
40305,TREMEVEN,22290,TREMEVEN,,48.6429086341, -3.01242249984
40306,TRESSIGNAUX,22290,TRESSIGNAUX,,48.6429086341, -3.01242249984
40307,TROGUERY,22450,TROGUERY,,48.7461443002, -3.2926403172
40308,ALLEYRAT,23200,ALLEYRAT,,45.9607828765, 2.18895520996
40309,AULON,23210,AULON,,46.0848375029, 1.64225209039
40310,BEISSAT,23260,BEISSAT,,45.8336505959, 2.34933393664
40311,BLAUDEIX,23140,BLAUDEIX,,46.1904343577, 2.100695358
40312,BOSROGER,23200,BOSROGER,,45.9607828765, 2.18895520996
40313,BOURGANEUF,23400,BOURGANEUF,,45.9354415937, 1.72588691482
40314,BOUSSAC BOURG,23600,BOUSSAC BOURG,,46.3477631424, 2.22507795929
40315,BROUSSE,23700,BROUSSE,,46.0140598991, 2.48026072858
40316,BUSSIERE ST GEORGES,23600,BUSSIERE ST GEORGES,,46.3477631424, 2.22507795929
40317,LA CELLE SOUS GOUZON,23230,LA CELLE SOUS GOUZON,,46.2160065726, 2.24523675556
40318,LA CELLETTE,23350,LA CELLETTE,,46.3822619833, 2.00190110842
40319,CHAMBON STE CROIX,23220,CHAMBON STE CROIX,,46.3347181771, 1.89021674738
40320,CHAMBON SUR VOUEIZE,23170,CHAMBON SUR VOUEIZE,,46.2178561951, 2.39023734647
40321,LA CHAPELLE ST MARTIAL,23250,LA CHAPELLE ST MARTIAL,,46.0033713203, 1.87117921604
40322,LA CHAPELLE TAILLEFERT,23000,LA CHAPELLE TAILLEFERT,,46.1633783939, 1.86168687145
40323,COLONDANNES,23800,COLONDANNES,,46.3044120361, 1.68205422912
40324,GENTIOUX PIGEROLLES,23340,GENTIOUX PIGEROLLES,,45.7675202312, 1.97700019659
40325,GLENIC,23380,GLENIC,,46.2198124266, 1.97076642582
40326,LE GRAND BOURG,23240,LE GRAND BOURG,,46.1728661103, 1.63437872593
40326,LAFAT,23800,LAFAT,,46.3044120361, 1.68205422912
40326,LAVAUFRANCHE,23600,LAVAUFRANCHE,,46.3477631424, 2.22507795929
40327,LIOUX LES MONGES,23700,LIOUX LES MONGES,,46.0140598991, 2.48026072858
40328,LUSSAT,23170,LUSSAT,,46.2178561951, 2.39023734647
40329,MAINSAT,23700,MAINSAT,,46.0140598991, 2.48026072858
40330,MAISONNISSES,23150,MAISONNISSES,,46.0848780644, 2.01743909893
40331,MALLERET BOUSSAC,23600,MALLERET BOUSSAC,,46.3477631424, 2.22507795929
40332,STE MARIE CAPPEL,59670,STE MARIE CAPPEL,,50.8083185635, 2.46483503328
40333,ST MOMELIN,59143,ST MOMELIN,,50.8266931368, 2.25619459073
40334,ST SOUPLET,59360,ST SOUPLET,,50.0869230183, 3.58161803685
41001,ST VAAST EN CAMBRESIS,59188,ST VAAST EN CAMBRESIS,,50.2124042637, 3.41180746227
41002,SAMEON,59310,SAMEON,,50.4756550668, 3.24690119502
